id,Institution,Minute Index,Date,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages / Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
7755,Hammer,117792,20160514,19,12,Explorer,0,0:00:00,1,0,/exhibitions/2015/mark-bradford-scorched-earth/,New Visitor,organic,iOS,(not set),British Columbia,Canada
7756,Hammer,118793,20160515,11,53,Explorer,1,0:01:47,1,1,/,New Visitor,organic,iOS,Los Angeles,California,United States
7757,Hammer,118794,20160515,11,54,Explorer,0,0:00:00,2,0,/,New Visitor,organic,iOS,Los Angeles,California,United States
7758,Hammer,120276,20160516,12,36,Explorer,1,0:00:44,1,1,/programs-events/,Returning Visitor,email,Windows,Los Angeles,California,United States
7759,Hammer,120277,20160516,12,37,Explorer,0,0:00:00,1,0,/programs-events/,Returning Visitor,email,Windows,Los Angeles,California,United States
7760,Hammer,120302,20160516,13,2,Explorer,1,0:03:48,1,1,/exhibitions/2015/mark-bradford-scorched-earth/,New Visitor,organic,Macintosh,Easton,Maryland,United States
7761,Hammer,120305,20160516,13,5,Explorer,0,0:00:00,2,0,/exhibitions/2015/mark-bradford-scorched-earth/,New Visitor,organic,Macintosh,Easton,Maryland,United States
7762,Hammer,120425,20160516,15,5,Explorer,1,0:09:10,2,2,/,Returning Visitor,organic,Macintosh,Santa Ana,California,United States
7763,Hammer,120426,20160516,15,6,Explorer,0,0:00:00,4,0,/,Returning Visitor,organic,Macintosh,Santa Ana,California,United States
7764,Hammer,120427,20160516,15,7,Explorer,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Santa Ana,California,United States
7765,Hammer,120428,20160516,15,8,Explorer,0,0:00:00,2,0,/,Returning Visitor,organic,Macintosh,Santa Ana,California,United States
7766,Hammer,120432,20160516,15,12,Explorer,0,0:00:00,2,0,/,Returning Visitor,organic,Macintosh,Santa Ana,California,United States
7767,Hammer,120494,20160516,16,14,Explorer,1,0:08:55,1,1,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7768,Hammer,120495,20160516,16,15,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7769,Hammer,120496,20160516,16,16,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7770,Hammer,120497,20160516,16,17,Explorer,0,0:00:00,2,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7771,Hammer,120498,20160516,16,18,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7772,Hammer,120499,20160516,16,19,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7773,Hammer,120500,20160516,16,20,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7774,Hammer,120501,20160516,16,21,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,organic,Windows,Los Angeles,California,United States
7775,Hammer,121620,20160517,11,0,Explorer,1,0:01:11,1,1,/watch-and-listen/,New Visitor,referral,Windows,Palmdale,California,United States
7776,Hammer,121621,20160517,11,1,Explorer,0,0:00:00,1,0,/watch-and-listen/,New Visitor,referral,Windows,Palmdale,California,United States
7777,Hammer,121849,20160517,14,49,Explorer,1,0:00:31,2,2,/exhibitions/2015/mark-bradford-scorched-earth/,New Visitor,organic,Android,Birchwood,England,United Kingdom
7778,Hammer,121881,20160517,15,21,Explorer,1,0:01:35,1,1,/exhibitions/2015/provocations-the-architecture-and-design-of-heatherwick-studio/,Returning Visitor,direct,Windows,Los Angeles,California,United States
7779,Hammer,121882,20160517,15,22,Explorer,0,0:00:00,2,0,/exhibitions/2015/provocations-the-architecture-and-design-of-heatherwick-studio/,Returning Visitor,direct,Windows,Los Angeles,California,United States
7780,Hammer,121883,20160517,15,23,Explorer,0,0:00:00,1,0,/exhibitions/2015/provocations-the-architecture-and-design-of-heatherwick-studio/,Returning Visitor,direct,Windows,Los Angeles,California,United States
7781,Hammer,122173,20160517,20,13,Explorer,1,0:00:55,4,4,/edu/students/hsa/graphite-interdisciplinary-journal-of-the-arts/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
7782,Hammer,122235,20160517,21,15,Explorer,1,0:02:13,4,4,/,Returning Visitor,email,iOS,Los Angeles,California,United States
7783,Hammer,122236,20160517,21,16,Explorer,0,0:00:00,1,0,/,Returning Visitor,email,iOS,Los Angeles,California,United States
7784,Hammer,122237,20160517,21,17,Explorer,0,0:00:00,1,0,/,Returning Visitor,email,iOS,Los Angeles,California,United States
7785,Hammer,123280,20160518,14,40,Explorer,1,0:04:30,1,1,/exhibitions/2015/the-idea-of-north-the-paintings-of-lawren-harris/,New Visitor,organic,Macintosh,Richmond,British Columbia,Canada
7786,Hammer,123284,20160518,14,44,Explorer,0,0:00:00,2,0,/exhibitions/2015/the-idea-of-north-the-paintings-of-lawren-harris/,New Visitor,organic,Macintosh,Richmond,British Columbia,Canada
7787,Hammer,125878,20160520,9,58,Explorer,1,0:09:16,1,1,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7788,Hammer,125879,20160520,9,59,Explorer,0,0:00:00,1,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7789,Hammer,125882,20160520,10,2,Explorer,0,0:00:00,6,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7790,Hammer,125883,20160520,10,3,Explorer,0,0:00:00,2,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7791,Hammer,125884,20160520,10,4,Explorer,0,0:00:00,4,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7792,Hammer,125885,20160520,10,5,Explorer,0,0:00:00,5,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7793,Hammer,125886,20160520,10,6,Explorer,0,0:00:00,2,0,/kamp/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7794,Hammer,126574,20160520,21,34,Explorer,1,0:01:32,1,1,/,New Visitor,direct,iOS,Los Angeles,California,United States
7795,Hammer,126575,20160520,21,35,Explorer,0,0:00:00,5,0,/,New Visitor,direct,iOS,Los Angeles,California,United States
7796,Hammer,127807,20160521,18,7,Explorer,1,0:00:16,4,4,/programs-events/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7797,Hammer,128169,20160522,0,9,Explorer,1,0:01:38,4,4,/,New Visitor,direct,Windows,Torrance,California,United States
7798,Hammer,128170,20160522,0,10,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Windows,Torrance,California,United States
7799,Hammer,128806,20160522,10,46,Explorer,1,0:00:32,2,2,/election-fever-2016/,New Visitor,referral,Macintosh,Los Angeles,California,United States
7800,Hammer,128914,20160522,12,34,Explorer,1,0:01:51,2,2,/programs-events/2014/05/mindful-awareness/,New Visitor,organic,iOS,Liverpool,England,United Kingdom
7801,Hammer,128915,20160522,12,35,Explorer,0,0:00:00,1,0,/programs-events/2014/05/mindful-awareness/,New Visitor,organic,iOS,Liverpool,England,United Kingdom
7802,Hammer,128916,20160522,12,36,Explorer,0,0:00:00,2,0,/programs-events/2014/05/mindful-awareness/,New Visitor,organic,iOS,Liverpool,England,United Kingdom
7803,Hammer,129083,20160522,15,23,Explorer,1,0:00:09,2,2,/programs-events/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7804,Hammer,130133,20160523,8,53,Explorer,1,0:08:05,1,1,/,Returning Visitor,direct,Macintosh,Los Angeles,California,United States
7805,Hammer,130134,20160523,8,54,Explorer,0,0:00:00,2,0,/,Returning Visitor,direct,Macintosh,Los Angeles,California,United States
7806,Hammer,130135,20160523,8,55,Explorer,0,0:00:00,2,0,/,Returning Visitor,direct,Macintosh,Los Angeles,California,United States
7807,Hammer,130136,20160523,8,56,Explorer,0,0:00:00,2,0,/,Returning Visitor,direct,Macintosh,Los Angeles,California,United States
7808,Hammer,130140,20160523,9,0,Explorer,0,0:00:00,1,0,/,Returning Visitor,direct,Macintosh,Los Angeles,California,United States
7809,Hammer,130174,20160523,9,34,Explorer,1,0:27:56,1,1,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7810,Hammer,130176,20160523,9,36,Explorer,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7811,Hammer,130182,20160523,9,42,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7812,Hammer,130184,20160523,9,44,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7813,Hammer,130185,20160523,9,45,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7814,Hammer,130187,20160523,9,47,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7815,Hammer,130188,20160523,9,48,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7816,Hammer,130190,20160523,9,50,Explorer,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7817,Hammer,130191,20160523,9,51,Explorer,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7818,Hammer,130193,20160523,9,53,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7819,Hammer,130194,20160523,9,54,Explorer,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7820,Hammer,130197,20160523,9,57,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Malibu,California,United States
7821,Hammer,131143,20160524,1,43,Explorer,1,0:14:32,1,1,/programs-events/2016/05/douglas-rushkoff-the-peril-and-promise-of-the-digital-economy/,New Visitor,referral,Linux,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France
7822,Hammer,131155,20160524,1,55,Explorer,0,0:00:00,1,0,/programs-events/2016/05/douglas-rushkoff-the-peril-and-promise-of-the-digital-economy/,New Visitor,referral,Linux,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France
7823,Hammer,131660,20160524,10,20,Explorer,1,0:01:41,2,2,/,New Visitor,direct,Android,Dallas,Texas,United States
7824,Hammer,131661,20160524,10,21,Explorer,0,0:00:00,4,0,/,New Visitor,direct,Android,Dallas,Texas,United States
7825,Hammer,131688,20160524,10,48,Explorer,1,0:02:46,1,1,/exhibitions/2008/kara-walker/,New Visitor,referral,iOS,Binghamton,New York,United States
7826,Hammer,131690,20160524,10,50,Explorer,0,0:00:00,1,0,/exhibitions/2008/kara-walker/,New Visitor,referral,iOS,Binghamton,New York,United States
7827,Hammer,131745,20160524,11,45,Explorer,1,0:14:00,2,2,/programs-events/2012/08/flux-screening-series/,New Visitor,organic,Macintosh,Livermore,California,United States
7828,Hammer,131746,20160524,11,46,Explorer,0,0:00:00,2,0,/programs-events/2012/08/flux-screening-series/,New Visitor,organic,Macintosh,Livermore,California,United States
7829,Hammer,131755,20160524,11,55,Explorer,0,0:00:00,1,0,/programs-events/2012/08/flux-screening-series/,New Visitor,organic,Macintosh,Livermore,California,United States
7830,Hammer,131756,20160524,11,56,Explorer,0,0:00:00,4,0,/programs-events/2012/08/flux-screening-series/,New Visitor,organic,Macintosh,Livermore,California,United States
7831,Hammer,132183,20160524,19,3,Explorer,1,0:30:32,2,2,/programs-events/,New Visitor,organic,Windows,Los Angeles,California,United States
7832,Hammer,132184,20160524,19,4,Explorer,0,0:00:00,1,0,/programs-events/,New Visitor,organic,Windows,Los Angeles,California,United States
7833,Hammer,132207,20160524,19,27,Explorer,1,0:25:02,2,2,/,Returning Visitor,email,Windows,Los Angeles,California,United States
7834,Hammer,132228,20160524,19,48,Explorer,0,0:00:00,1,0,/,Returning Visitor,email,Windows,Los Angeles,California,United States
7835,Hammer,133989,20160526,1,9,Explorer,1,0:04:02,1,1,/blog/2016/05/telescope-china-xie-hong-dong/,Returning Visitor,referral,iOS,Los Angeles,California,United States
7836,Hammer,133992,20160526,1,12,Explorer,0,0:00:00,1,0,/blog/2016/05/telescope-china-xie-hong-dong/,Returning Visitor,referral,iOS,Los Angeles,California,United States
7837,Hammer,134717,20160526,13,17,Explorer,1,0:11:40,1,1,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7838,Hammer,134721,20160526,13,21,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7839,Hammer,134722,20160526,13,22,Explorer,0,0:00:00,2,0,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7840,Hammer,134724,20160526,13,24,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7841,Hammer,134725,20160526,13,25,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7842,Hammer,134727,20160526,13,27,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,email,iOS,Los Angeles,California,United States
7843,Hammer,134816,20160526,14,56,Explorer,1,0:04:10,2,2,/programs-events/2016/05/curator-talk-on-ilene-segalove/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7844,Hammer,134817,20160526,14,57,Explorer,0,0:00:00,1,0,/programs-events/2016/05/curator-talk-on-ilene-segalove/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7845,Hammer,134819,20160526,14,59,Explorer,0,0:00:00,2,0,/programs-events/2016/05/curator-talk-on-ilene-segalove/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7846,Hammer,134820,20160526,15,0,Explorer,0,0:00:00,1,0,/programs-events/2016/05/curator-talk-on-ilene-segalove/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7847,Hammer,135167,20160526,20,47,Explorer,1,0:01:10,1,1,/,New Visitor,direct,iOS,Santa Cruz,California,United States
7848,Hammer,135168,20160526,20,48,Explorer,0,0:00:00,4,0,/,New Visitor,direct,iOS,Santa Cruz,California,United States
7849,Hammer,135886,20160527,8,46,Explorer,1,0:00:18,1,1,/collections/armand-hammer-collection/,New Visitor,organic,iOS,Burnaby,British Columbia,Canada
7850,Hammer,135887,20160527,8,47,Explorer,0,0:00:00,1,0,/collections/armand-hammer-collection/,New Visitor,organic,iOS,Burnaby,British Columbia,Canada
7851,Hammer,136050,20160527,11,30,Explorer,1,0:13:08,1,1,/programs-events/2016/06/idiocracy/,New Visitor,direct,Windows,Glendale,California,United States
7852,Hammer,136051,20160527,11,31,Explorer,0,0:00:00,1,0,/programs-events/2016/06/idiocracy/,New Visitor,direct,Windows,Glendale,California,United States
7853,Hammer,136061,20160527,11,41,Explorer,0,0:00:00,1,0,/programs-events/2016/06/idiocracy/,New Visitor,direct,Windows,Glendale,California,United States
7854,Hammer,137707,20160528,15,7,Explorer,1,0:12:09,1,1,/exhibitions/2010/hammer-projects-friedrich-kunath/,New Visitor,organic,iOS,Reno,Nevada,United States
7855,Hammer,137708,20160528,15,8,Explorer,0,0:00:00,1,0,/exhibitions/2010/hammer-projects-friedrich-kunath/,New Visitor,organic,iOS,Reno,Nevada,United States
7856,Hammer,137715,20160528,15,15,Explorer,0,0:00:00,1,0,/exhibitions/2010/hammer-projects-friedrich-kunath/,New Visitor,organic,iOS,Reno,Nevada,United States
7857,Hammer,137716,20160528,15,16,Explorer,0,0:00:00,1,0,/exhibitions/2010/hammer-projects-friedrich-kunath/,New Visitor,organic,iOS,Reno,Nevada,United States
7858,Hammer,137738,20160528,15,38,Explorer,1,0:00:26,1,1,/exhibitions/2015/the-idea-of-north-the-paintings-of-lawren-harris/,New Visitor,organic,Macintosh,Salamanca,Castile and Leon,Spain
7859,Hammer,137739,20160528,15,39,Explorer,0,0:00:00,1,0,/exhibitions/2015/the-idea-of-north-the-paintings-of-lawren-harris/,New Visitor,organic,Macintosh,Salamanca,Castile and Leon,Spain
7860,Hammer,139609,20160529,22,49,Explorer,1,0:00:34,2,2,/exhibitions/2017/jimmie-durham-at-the-center-of-the-world/,New Visitor,referral,iOS,Dallas,Texas,United States
7861,Hammer,140053,20160530,6,13,Explorer,1,0:01:38,1,1,/exhibitions/2015/charles-gaines-gridwork-1974-1989/,New Visitor,organic,Windows,Aurora,Colorado,United States
7862,Hammer,140054,20160530,6,14,Explorer,0,0:00:00,2,0,/exhibitions/2015/charles-gaines-gridwork-1974-1989/,New Visitor,organic,Windows,Aurora,Colorado,United States
7863,Hammer,141383,20160531,4,23,Explorer,1,0:00:28,2,2,/collections/armand-hammer-collection/,New Visitor,organic,Android,Hastings,England,United Kingdom
7864,Hammer,141732,20160531,10,12,Explorer,1,0:00:24,2,2,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
7865,Hammer,142182,20160531,17,42,Explorer,1,0:02:23,5,5,/,New Visitor,organic,Windows,St. Louis,Missouri,United States
7866,Hammer,142184,20160531,17,44,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Windows,St. Louis,Missouri,United States
7867,Hammer,142268,20160531,19,8,Explorer,1,0:08:38,1,1,/programs-events/2016/06/adam-linder-kein-paradiso/,Returning Visitor,email,Macintosh,Santa Monica,California,United States
7868,Hammer,142270,20160531,19,10,Explorer,0,0:00:00,1,0,/programs-events/2016/06/adam-linder-kein-paradiso/,Returning Visitor,email,Macintosh,Santa Monica,California,United States
7869,Hammer,142275,20160531,19,15,Explorer,0,0:00:00,1,0,/programs-events/2016/06/adam-linder-kein-paradiso/,Returning Visitor,email,Macintosh,Santa Monica,California,United States
7870,Hammer,143752,20160601,19,52,Explorer,1,0:03:37,1,1,/made-in-la-2016/,New Visitor,paid,Android,Los Angeles,California,United States
7871,Hammer,143753,20160601,19,53,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,Android,Los Angeles,California,United States
7872,Hammer,143755,20160601,19,55,Explorer,0,0:00:00,4,0,/made-in-la-2016/,New Visitor,paid,Android,Los Angeles,California,United States
7873,Hammer,145198,20160602,19,58,Explorer,1,0:01:55,2,2,/,New Visitor,organic,Android,Upland,California,United States
7874,Hammer,145199,20160602,19,59,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Android,Upland,California,United States
7875,Hammer,145235,20160602,20,35,Explorer,1,0:00:00,1,1,/programs-events/2016/06/ucla-award-winning-student-poets-2016/,Returning Visitor,email,Windows,Beverly Hills,California,United States
7876,Hammer,145878,20160603,7,18,Explorer,1,0:00:45,1,1,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7877,Hammer,145879,20160603,7,19,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7878,Hammer,146235,20160603,13,15,Explorer,1,0:02:24,1,1,/made-in-la-2016/,Returning Visitor,direct,iOS,Culver City,California,United States
7879,Hammer,146236,20160603,13,16,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,direct,iOS,Culver City,California,United States
7880,Hammer,148073,20160604,19,53,Explorer,1,0:05:52,1,1,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7881,Hammer,148078,20160604,19,58,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7882,Hammer,148907,20160605,9,47,Explorer,1,0:01:41,2,2,/,New Visitor,organic,Android,Manhattan Beach,California,United States
7883,Hammer,148908,20160605,9,48,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Android,Manhattan Beach,California,United States
7884,Hammer,148941,20160605,10,21,Explorer,1,0:06:34,1,1,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7885,Hammer,148945,20160605,10,25,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7886,Hammer,148946,20160605,10,26,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7887,Hammer,149485,20160605,19,25,Explorer,1,0:03:48,1,1,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7888,Hammer,149488,20160605,19,28,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,paid,iOS,Los Angeles,California,United States
7889,Hammer,150371,20160606,10,11,Explorer,1,0:06:47,2,2,/,New Visitor,organic,iOS,Los Angeles,California,United States
7890,Hammer,150375,20160606,10,15,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Los Angeles,California,United States
7891,Hammer,150377,20160606,10,17,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Los Angeles,California,United States
7892,Hammer,151443,20160607,4,3,Explorer,1,0:05:27,1,1,/made-in-la-2016/,Returning Visitor,web,iOS,Frederick,Maryland,United States
7893,Hammer,151447,20160607,4,7,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,web,iOS,Frederick,Maryland,United States
7894,Hammer,151859,20160607,10,59,Explorer,1,0:03:42,2,2,/made-in-la-2016/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7895,Hammer,151860,20160607,11,0,Explorer,0,0:00:00,6,0,/made-in-la-2016/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7896,Hammer,151861,20160607,11,1,Explorer,0,0:00:00,11,0,/made-in-la-2016/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7897,Hammer,151862,20160607,11,2,Explorer,0,0:00:00,4,0,/made-in-la-2016/,Returning Visitor,referral,Windows,Los Angeles,California,United States
7898,Hammer,153258,20160608,10,18,Explorer,1,0:06:45,1,1,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7899,Hammer,153259,20160608,10,19,Explorer,0,0:00:00,2,0,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7900,Hammer,153260,20160608,10,20,Explorer,0,0:00:00,4,0,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7901,Hammer,153261,20160608,10,21,Explorer,0,0:00:00,2,0,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7902,Hammer,153262,20160608,10,22,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7903,Hammer,153264,20160608,10,24,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,email,iOS,Los Angeles,California,United States
7904,Hammer,153385,20160608,12,25,Explorer,1,0:03:39,1,1,/made-in-la-2016/,Returning Visitor,paid,iOS,Los Angeles,California,United States
7905,Hammer,153388,20160608,12,28,Explorer,0,0:00:00,1,0,/made-in-la-2016/,Returning Visitor,paid,iOS,Los Angeles,California,United States
7906,Hammer,153653,20160608,16,53,Explorer,1,0:01:19,2,2,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
7907,Hammer,153654,20160608,16,54,Explorer,0,0:00:00,1,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
7908,Hammer,153749,20160608,18,29,Explorer,1,0:05:41,1,1,/made-in-la-2016/,New Visitor,referral,Windows,(not set),Baja California,Mexico
7909,Hammer,153750,20160608,18,30,Explorer,0,0:00:00,2,0,/made-in-la-2016/,New Visitor,referral,Windows,(not set),Baja California,Mexico
7910,Hammer,153751,20160608,18,31,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,referral,Windows,(not set),Baja California,Mexico
7911,Hammer,153754,20160608,18,34,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,referral,Windows,(not set),Baja California,Mexico
7912,Hammer,153929,20160608,21,29,Explorer,1,0:01:33,1,1,/made-in-la-2016/,New Visitor,referral,Windows,Las Vegas,Nevada,United States
7913,Hammer,153930,20160608,21,30,Explorer,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,referral,Windows,Las Vegas,Nevada,United States
7914,Hammer,682,20160223,11,22,Facilitator,1,0:01:50,2,2,/,Returning Visitor,organic,Macintosh,El Segundo,California,United States
7915,Hammer,683,20160223,11,23,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,El Segundo,California,United States
7916,Hammer,1001,20160223,16,41,Facilitator,1,0:01:23,2,2,/information_about.htm,Returning Visitor,organic,Macintosh,Santa Monica,California,United States
7917,Hammer,1002,20160223,16,42,Facilitator,0,0:00:00,4,0,/information_about.htm,Returning Visitor,organic,Macintosh,Santa Monica,California,United States
7918,Hammer,1003,20160223,16,43,Facilitator,0,0:00:00,1,0,/information_about.htm,Returning Visitor,organic,Macintosh,Santa Monica,California,United States
7919,Hammer,1143,20160223,19,3,Facilitator,1,0:02:44,1,1,/programs-events/2016/02/city-of-gold-with-jonathan-gold-qa/,Returning Visitor,organic,Windows,Burbank,California,United States
7920,Hammer,1144,20160223,19,4,Facilitator,0,0:00:00,2,0,/programs-events/2016/02/city-of-gold-with-jonathan-gold-qa/,Returning Visitor,organic,Windows,Burbank,California,United States
7921,Hammer,1145,20160223,19,5,Facilitator,0,0:00:00,1,0,/programs-events/2016/02/city-of-gold-with-jonathan-gold-qa/,Returning Visitor,organic,Windows,Burbank,California,United States
7922,Hammer,1470,20160224,0,30,Facilitator,1,0:10:39,1,1,/,Returning Visitor,direct,iOS,Los Angeles,California,United States
7923,Hammer,1476,20160224,0,36,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Los Angeles,California,United States
7924,Hammer,1479,20160224,0,39,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Los Angeles,California,United States
7925,Hammer,2025,20160224,9,45,Facilitator,1,0:00:49,4,4,/programs-events/,Returning Visitor,organic,Windows,Beverly Hills,California,United States
7926,Hammer,2026,20160224,9,46,Facilitator,1,0:01:25,1,1,/programs-events/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7927,Hammer,2027,20160224,9,47,Facilitator,0,0:00:00,4,0,/programs-events/,Returning Visitor,email,Macintosh,Los Angeles,California,United States
7928,Hammer,2102,20160224,11,2,Facilitator,1,0:06:59,1,1,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
7929,Hammer,2103,20160224,11,3,Facilitator,0,0:00:00,2,0,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
7930,Hammer,2108,20160224,11,8,Facilitator,0,0:00:00,5,0,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
7931,Hammer,2125,20160224,11,25,Facilitator,1,0:01:57,1,1,/made-in-la-2016/,New Visitor,direct,Windows,Beverly Hills,California,United States
7932,Hammer,2127,20160224,11,27,Facilitator,0,0:00:00,1,0,/made-in-la-2016/,New Visitor,direct,Windows,Beverly Hills,California,United States
7933,Hammer,2444,20160224,16,44,Facilitator,1,0:01:04,1,1,/programs-events/2016/02/city-of-gold-with-jonathan-gold-qa/,New Visitor,referral,Windows,Los Angeles,California,United States
7934,Hammer,2445,20160224,16,45,Facilitator,0,0:00:00,1,0,/programs-events/2016/02/city-of-gold-with-jonathan-gold-qa/,New Visitor,referral,Windows,Los Angeles,California,United States
7935,Hammer,2454,20160224,16,54,Facilitator,1,0:08:50,1,1,/open-projector-night/,Returning Visitor,organic,iOS,Calabasas,California,United States
7936,Hammer,2456,20160224,16,56,Facilitator,0,0:00:00,1,0,/open-projector-night/,Returning Visitor,organic,iOS,Calabasas,California,United States
7937,Hammer,2459,20160224,16,59,Facilitator,0,0:00:00,1,0,/open-projector-night/,Returning Visitor,organic,iOS,Calabasas,California,United States
7938,Hammer,2461,20160224,17,1,Facilitator,0,0:00:00,1,0,/open-projector-night/,Returning Visitor,organic,iOS,Calabasas,California,United States
