Title,Catalog Title,Identifier,Description,Subjects,Creator,Neighborhood,Date,Decade,Publisher,Publisher Location (NDNP),Volume,Issue,Volume/Issue,Edition Label,Notes,Physical Measurements,Digitization Specifications,File Format,Collection,Contributing Institution,Rights and Reproduction,Copyright Status,Type,Local Type,Source,Digital Tech,Language,Title [NDNP],LCCN,Pages,Directory Name,File Name,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path,CONTENTdm number,CONTENTdm file name,Fullsize,Medium
"Jewish Transcript, v. 31, no. 9, Jan. 21, 1963",The Transcript,spl_jt_3018327_31_09_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,01/21/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,9,31009,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,025,643 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6351,6351,6352.cpd,/p16118coll10/supp/6351/index.pdf,6347,6348.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6351/type/compoundobject/show/6347/cpdtype/document/filename/6348.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6351/type/compoundobject/show/6347/cpdtype/document/filename/6348.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 10, Feb. 4, 1963",The Transcript,spl_jt_3018327_31_10_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,02/04/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,10,31010,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,012,190 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6356,6356,6357.cpd,/p16118coll10/supp/6356/index.pdf,6352,6353.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6356/type/compoundobject/show/6352/cpdtype/document/filename/6353.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6356/type/compoundobject/show/6352/cpdtype/document/filename/6353.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 11, Feb. 18, 1963",The Transcript,spl_jt_3018327_31_11_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,02/18/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,11,31011,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,137,694 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6361,6361,6362.cpd,/p16118coll10/supp/6361/index.pdf,6357,6358.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6361/type/compoundobject/show/6357/cpdtype/document/filename/6358.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6361/type/compoundobject/show/6357/cpdtype/document/filename/6358.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 12, Mar. 4, 1963",The Transcript,spl_jt_3018327_31_12_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/04/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,12,31012,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,383,436 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6366,6366,6367.cpd,/p16118coll10/supp/6366/index.pdf,6362,6363.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6366/type/compoundobject/show/6362/cpdtype/document/filename/6363.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6366/type/compoundobject/show/6362/cpdtype/document/filename/6363.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 13, Mar. 18, 1963",The Transcript,spl_jt_3018327_31_13_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/18/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,13,31013,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,603,577 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6371,6371,6372.cpd,/p16118coll10/supp/6371/index.pdf,6367,6368.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6371/type/compoundobject/show/6367/cpdtype/document/filename/6368.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6371/type/compoundobject/show/6367/cpdtype/document/filename/6368.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 14, Apr. 1, 1963",The Transcript,spl_jt_3018327_31_14_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/01/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,14,31014,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 190,194,414 bytes [6 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,6,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6378,6378,6379.cpd,/p16118coll10/supp/6378/index.pdf,6372,6373.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6378/type/compoundobject/show/6372/cpdtype/document/filename/6373.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6378/type/compoundobject/show/6372/cpdtype/document/filename/6373.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 15, Apr. 15, 1963",The Transcript,spl_jt_3018327_31_15_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/15/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,15,31015,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,843,899 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6383,6383,6384.cpd,/p16118coll10/supp/6383/index.pdf,6379,6380.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6383/type/compoundobject/show/6379/cpdtype/document/filename/6380.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6383/type/compoundobject/show/6379/cpdtype/document/filename/6380.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 16, May. 6, 1963",The Transcript,spl_jt_3018327_31_16_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/06/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,16,31016,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 127,180,333 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6388,6388,6389.cpd,/p16118coll10/supp/6388/index.pdf,6384,6385.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6388/type/compoundobject/show/6384/cpdtype/document/filename/6385.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6388/type/compoundobject/show/6384/cpdtype/document/filename/6385.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 17, May. 20, 1963",The Transcript,spl_jt_3018327_31_17_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/20/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,17,31017,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 127,109,888 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6393,6393,6394.cpd,/p16118coll10/supp/6393/index.pdf,6389,6390.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6393/type/compoundobject/show/6389/cpdtype/document/filename/6390.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6393/type/compoundobject/show/6389/cpdtype/document/filename/6390.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 18, Jun. 3, 1963",The Transcript,spl_jt_3018327_31_18_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/03/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,18,31018,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 127,134,654 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6398,6398,6399.cpd,/p16118coll10/supp/6398/index.pdf,6394,6395.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6398/type/compoundobject/show/6394/cpdtype/document/filename/6395.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6398/type/compoundobject/show/6394/cpdtype/document/filename/6395.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 19, Jun. 24, 1963",The Transcript,spl_jt_3018327_31_19_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/24/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,19,31019,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 127,199,409 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6403,6403,6404.cpd,/p16118coll10/supp/6403/index.pdf,6399,6400.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6403/type/compoundobject/show/6399/cpdtype/document/filename/6400.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6403/type/compoundobject/show/6399/cpdtype/document/filename/6400.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 21, Aug. 19, 1963",The Transcript,spl_jt_3018327_31_20_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/24/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,21,31021,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 127,071,954 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6408,6408,6409.cpd,/p16118coll10/supp/6408/index.pdf,6404,6405.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6408/type/compoundobject/show/6404/cpdtype/document/filename/6405.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6408/type/compoundobject/show/6404/cpdtype/document/filename/6405.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 31, no. 22, Sep. 22, 1963",The Transcript,spl_jt_3018327_31_21_1963,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/22/1963,1960-1969,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",31,22,31022,,"Issue 20 missing is missing from Volume 31. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page. This means you may find multiple volumes with the same number. When in doubt, the best method is to refer to the date rather than volume and issue number.",22 x 15.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 126,519,193 bytes [4 files].",image/jpeg2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018327030_the_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn92038146,4,X:\spcOnline\uploadImages\jt_uploadImages\1963,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6413,6413,6414.cpd,/p16118coll10/supp/6413/index.pdf,6409,6410.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6413/type/compoundobject/show/6409/cpdtype/document/filename/6410.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6413/type/compoundobject/show/6409/cpdtype/document/filename/6410.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 49, no. 1, Jan. 9, 1974",The Jewish Transcript,spl_jt_813942_49_01_1974,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,01/09/1974,1970-1979,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",49,1,49001,,"First issue incorrectly marked as 41 instead of 49. Beginning in the 1950s, volume numbering for the Jewish Transcript becomes erratic with some volume numbers repeating multiple times over the years. Unless it is obvious that the volume number is a misprint, we have recorded the original numbering as it appears on the page.",17.25 x 11.25 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 135,948,664 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn78006112,8,X:\spcOnline\uploadImages\jt_uploadImages\1974,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/6422,6422,6423.cpd,/p16118coll10/supp/6422/index.pdf,6414,6415.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6422/type/compoundobject/show/6414/cpdtype/document/filename/6415.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/6422/type/compoundobject/show/6414/cpdtype/document/filename/6415.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
